year,state_name,county_name,adjusted_voter_turnout,adjusted_voter_turnout_votes
2020,Mississippi,Warren County,0.60706,0.6075
2020,Mississippi,Washington County,0.60685,0.607
2020,Mississippi,Wayne County,0.6053799999999999,0.60568
2020,Mississippi,Webster County,0.60466,0.6049
2020,Mississippi,Wilkinson County,0.6045900000000001,0.6046900000000001
2020,Mississippi,Winston County,0.60524,0.60554
2020,Mississippi,Yalobusha County,0.60484,0.60509
2020,Mississippi,Yazoo County,0.60589,0.60574
2020,Missouri,Adair County,0.6609099999999999,0.66079
2020,Missouri,Andrew County,0.6606399999999999,0.66074
2020,Missouri,Atchison County,0.66019,0.66021
2020,Missouri,Audrain County,0.6609,0.66081
2020,Missouri,Barry County,0.66131,0.66118
2020,Missouri,Barton County,0.66042,0.66046
2020,Missouri,Bates County,0.66059,0.6606399999999999
2020,Missouri,Benton County,0.66077,0.6607999999999999
2020,Missouri,Bollinger County,0.66045,0.66045
2020,Missouri,Boone County,0.6666200000000001,0.66692
2020,Missouri,Buchanan County,0.66314,0.66278
2020,Missouri,Butler County,0.66152,0.6613800000000001
2020,Missouri,Caldwell County,0.66033,0.6603600000000001
2020,Missouri,Callaway County,0.6616500000000001,0.66161
2020,Missouri,Camden County,0.6618200000000001,0.66188
2020,Missouri,Cape Girardeau County,0.6628799999999999,0.66306
2020,Missouri,Carroll County,0.6603100000000001,0.66034
2020,Missouri,Carter County,0.66022,0.66022
2020,Missouri,Cass County,0.6638299999999999,0.6643600000000001
2020,Missouri,Cedar County,0.66051,0.66054
2020,Missouri,Chariton County,0.66027,0.6603100000000001
2020,Missouri,Christian County,0.6631900000000001,0.6635599999999999
2020,Missouri,Clark County,0.66025,0.66026
2020,Missouri,Clay County,0.6690699999999999,0.66961
2020,Missouri,Clinton County,0.66074,0.66083
2020,Missouri,Cole County,0.66277,0.6629999999999999
2020,Missouri,Cooper County,0.66063,0.66066
2020,Missouri,Crawford County,0.6608700000000001,0.66083
2020,Missouri,Dade County,0.6602800000000001,0.6603100000000001
2020,Missouri,Dallas County,0.66062,0.66062
2020,Missouri,Daviess County,0.6602899999999999,0.6603
2020,Missouri,DeKalb County,0.66042,0.66037
2020,Missouri,Dent County,0.66057,0.66054
2020,Missouri,Douglas County,0.66049,0.66053
2020,Missouri,Dunklin County,0.66101,0.66079
2020,Missouri,Franklin County,0.66381,0.66408
2020,Missouri,Gasconade County,0.6605500000000001,0.6606000000000001
2020,Missouri,Gentry County,0.66023,0.66025
2020,Missouri,Greene County,0.6708799999999999,0.67077
2020,Missouri,Grundy County,0.66034,0.66034
2020,Missouri,Harrison County,0.6603,0.6602899999999999
2020,Missouri,Henry County,0.66081,0.66082
2020,Missouri,Hickory County,0.66038,0.66039
2020,Missouri,Holt County,0.6601600000000001,0.66018
2020,Missouri,Howard County,0.6603600000000001,0.66039
2020,Missouri,Howell County,0.66144,0.66142
2020,Missouri,Iron County,0.66038,0.66035
2020,Missouri,Jackson County,0.6854600000000001,0.6853
2020,Missouri,Jasper County,0.66428,0.66398
2020,Missouri,Jefferson County,0.66824,0.66886
2020,Missouri,Johnson County,0.66194,0.66176
2020,Missouri,Knox County,0.66014,0.66014
2020,Missouri,Laclede County,0.6612699999999999,0.66128
2020,Missouri,Lafayette County,0.6611899999999999,0.6613
2020,Missouri,Lawrence County,0.66134,0.66136
2020,Missouri,Lewis County,0.66035,0.66035
2020,Missouri,Lincoln County,0.66211,0.6622
2020,Missouri,Linn County,0.6604300000000001,0.6604300000000001
2020,Missouri,Livingston County,0.66053,0.66051
2020,Missouri,McDonald County,0.6607999999999999,0.66069
2020,Missouri,Macon County,0.6605500000000001,0.6606000000000001
2020,Missouri,Madison County,0.6604399999999999,0.6604300000000001
2020,Missouri,Maries County,0.66033,0.6603600000000001
2020,Missouri,Marion County,0.66102,0.66101
2020,Missouri,Mercer County,0.6601300000000001,0.66014
2020,Missouri,Miller County,0.66093,0.66094
2020,Missouri,Mississippi County,0.66047,0.6603600000000001
2020,Missouri,Moniteau County,0.6605500000000001,0.66054
2020,Missouri,Monroe County,0.66032,0.66034
2020,Missouri,Montgomery County,0.66042,0.6604399999999999
2020,Missouri,Morgan County,0.6607599999999999,0.66072
2020,Missouri,New Madrid County,0.6606000000000001,0.6605500000000001
2020,Missouri,Newton County,0.6620900000000001,0.66216
2020,Missouri,Nodaway County,0.66079,0.6607500000000001
2020,Missouri,Oregon County,0.66038,0.6603600000000001
2020,Missouri,Osage County,0.66049,0.66057
2020,Missouri,Ozark County,0.66035,0.66037
2020,Missouri,Pemiscot County,0.66054,0.6604399999999999
2020,Missouri,Perry County,0.6607,0.66072
2020,Missouri,Pettis County,0.66149,0.66145
2020,Missouri,Phelps County,0.6616,0.66149
2020,Missouri,Pike County,0.6606399999999999,0.6605800000000001
2020,Missouri,Platte County,0.6638299999999999,0.66435
2020,Missouri,Polk County,0.6611499999999999,0.6611400000000001
2020,Missouri,Pulaski County,0.66179,0.66109
2020,Missouri,Putnam County,0.6601699999999999,0.66018
2020,Missouri,Ralls County,0.66039,0.6604300000000001
2020,Missouri,Randolph County,0.6609,0.66082
2020,Missouri,Ray County,0.66084,0.6608799999999999
2020,Missouri,Reynolds County,0.66023,0.66025
2020,Missouri,Ripley County,0.6604800000000001,0.6604300000000001
2020,Missouri,St. Charles County,0.67471,0.67686
2020,Missouri,St. Clair County,0.6603600000000001,0.66038
2020,Missouri,Ste. Genevieve County,0.66066,0.66072
2020,Missouri,St. Francois County,0.66247,0.6621299999999999
2020,Missouri,St. Louis County,0.69639,0.70075
2020,Missouri,Saline County,0.66082,0.66072
2020,Missouri,Schuyler County,0.6601600000000001,0.66015
2020,Missouri,Scotland County,0.6601600000000001,0.66015
2020,Missouri,Scott County,0.66137,0.6613500000000001
2020,Missouri,Shannon County,0.6603,0.6603
2020,Missouri,Shelby County,0.66021,0.66025
2020,Missouri,Stoddard County,0.66107,0.66102
2020,Missouri,Stone County,0.66129,0.6614
2020,Missouri,Sullivan County,0.66022,0.66019
2020,Missouri,Taney County,0.6620699999999999,0.662
2020,Missouri,Texas County,0.66093,0.66086
2020,Missouri,Vernon County,0.6607299999999999,0.6607
2020,Missouri,Warren County,0.66132,0.6614
2020,Missouri,Washington County,0.6609,0.6607599999999999
2020,Missouri,Wayne County,0.6604800000000001,0.66045
2020,Missouri,Webster County,0.66136,0.66143
2020,Missouri,Worth County,0.66007,0.66008
2020,Missouri,Wright County,0.6606399999999999,0.66066
2020,Missouri,St. Louis city,0.6713899999999999,0.6701699999999999
2020,Montana,Beaverhead County,0.73019,0.73044
2020,Montana,Big Horn County,0.73045,0.73006
2020,Montana,Blaine County,0.7293000000000001,0.72934
2020,Montana,Broadwater County,0.72949,0.72976
2020,Montana,Carbon County,0.73059,0.7310599999999999
2020,Montana,Carter County,0.72828,0.7283700000000001
2020,Montana,Cascade County,0.74599,0.74516
2020,Montana,Chouteau County,0.72926,0.7292799999999999
2020,Montana,Custer County,0.73055,0.73053
2020,Montana,Daniels County,0.7283700000000001,0.72844
2020,Montana,Dawson County,0.7299,0.73008
2020,Montana,Deer Lodge County,0.73027,0.7301000000000001
2020,Montana,Fallon County,0.72859,0.72868
2020,Montana,Fergus County,0.7305200000000001,0.7308100000000001
2020,Montana,Flathead County,0.75176,0.75393
2020,Montana,Gallatin County,0.75438,0.75877
2020,Montana,Garfield County,0.72828,0.7283499999999999
2020,Montana,Glacier County,0.73063,0.73043
2020,Montana,Golden Valley County,0.72819,0.72822
2020,Montana,Granite County,0.72881,0.7289
2020,Montana,Hill County,0.7313,0.7310899999999999
2020,Montana,Jefferson County,0.73083,0.7315200000000001
2020,Montana,Judith Basin County,0.72846,0.72858
2020,Montana,Lake County,0.73481,0.73515
2020,Montana,Lewis and Clark County,0.7437,0.74628
2020,Montana,Liberty County,0.72854,0.72847
2020,Montana,Lincoln County,0.7327800000000001,0.7330500000000001
2020,Montana,McCone County,0.7283700000000001,0.7284900000000001
2020,Montana,Madison County,0.73018,0.73063
2020,Montana,Meagher County,0.72842,0.72848
2020,Montana,Mineral County,0.72906,0.7291
2020,Montana,Missoula County,0.7559999999999999,0.75897
2020,Montana,Musselshell County,0.72909,0.7292400000000001
2020,Montana,Park County,0.732,0.733
2020,Montana,Petroleum County,0.72812,0.72815
2020,Montana,Phillips County,0.72887,0.7290300000000001
2020,Montana,Pondera County,0.72925,0.72929
2020,Montana,Powder River County,0.7284,0.7284900000000001
2020,Montana,Powell County,0.72967,0.72937
2020,Montana,Prairie County,0.7282500000000001,0.72832
2020,Montana,Ravalli County,0.7384999999999999,0.74027
2020,Montana,Richland County,0.7303499999999999,0.7304900000000001
2020,Montana,Roosevelt County,0.73005,0.72973
2020,Montana,Rosebud County,0.72978,0.7296299999999999
2020,Montana,Sanders County,0.73089,0.73129
2020,Montana,Sheridan County,0.7287399999999999,0.72887
2020,Montana,Silver Bow County,0.73595,0.7361
2020,Montana,Stillwater County,0.7302200000000001,0.73047
2020,Montana,Sweet Grass County,0.72885,0.72905
2020,Montana,Teton County,0.72933,0.7295900000000001
2020,Montana,Toole County,0.72906,0.7289100000000001
2020,Montana,Treasure County,0.72815,0.7282
2020,Montana,Valley County,0.72962,0.7298399999999999
2020,Montana,Wheatland County,0.72847,0.72846
2020,Montana,Wibaux County,0.72822,0.7282599999999999
2020,Montana,Yellowstone County,0.76371,0.7640600000000001
2020,Nebraska,Adams County,0.69876,0.69876
2020,Nebraska,Antelope County,0.69577,0.69592
2020,Nebraska,Arthur County,0.69506,0.6950700000000001
2020,Nebraska,Banner County,0.6951,0.69511
2020,Nebraska,Blaine County,0.69506,0.6950799999999999
2020,Nebraska,Boone County,0.69563,0.69583
2020,Nebraska,Box Butte County,0.69628,0.69633
2020,Nebraska,Boyd County,0.69524,0.6953
2020,Nebraska,Brown County,0.69537,0.6954300000000001
2020,Nebraska,Buffalo County,0.7010299999999999,0.70108
2020,Nebraska,Burt County,0.6958,0.69596
2020,Nebraska,Butler County,0.69597,0.69616
2020,Nebraska,Cass County,0.6982200000000001,0.69893
2020,Nebraska,Cedar County,0.696,0.6962900000000001
2020,Nebraska,Chase County,0.6954600000000001,0.6955100000000001
2020,Nebraska,Cherry County,0.6957099999999999,0.69584
2020,Nebraska,Cheyenne County,0.69612,0.69623
2020,Nebraska,Clay County,0.69575,0.69592
2020,Nebraska,Colfax County,0.6961700000000001,0.69596
2020,Nebraska,Cuming County,0.6960599999999999,0.6961400000000001
2020,Nebraska,Custer County,0.6962900000000001,0.6965399999999999
2020,Nebraska,Dakota County,0.6972499999999999,0.69675
2020,Nebraska,Dawes County,0.69604,0.6960599999999999
2020,Nebraska,Dawson County,0.69771,0.6973600000000001
2020,Nebraska,Deuel County,0.69523,0.69527
2020,Nebraska,Dixon County,0.6956699999999999,0.6957899999999999
2020,Nebraska,Dodge County,0.6993300000000001,0.69935
2020,Nebraska,Douglas County,0.76302,0.76594
2020,Nebraska,Dundy County,0.6952200000000001,0.69526
2020,Nebraska,Fillmore County,0.6957099999999999,0.69581
2020,Nebraska,Franklin County,0.69538,0.69544
2020,Nebraska,Frontier County,0.6953199999999999,0.69537
2020,Nebraska,Furnas County,0.6955800000000001,0.6956699999999999
2020,Nebraska,Gage County,0.6976600000000001,0.69785
2020,Nebraska,Garden County,0.69524,0.6953100000000001
2020,Nebraska,Garfield County,0.69526,0.69528
2020,Nebraska,Gosper County,0.69525,0.69529
2020,Nebraska,Grant County,0.6950700000000001,0.6951
2020,Nebraska,Greeley County,0.69529,0.6953199999999999
2020,Nebraska,Hall County,0.70203,0.70127
2020,Nebraska,Hamilton County,0.69612,0.69643
2020,Nebraska,Harlan County,0.69542,0.6955
2020,Nebraska,Hayes County,0.69511,0.69514
2020,Nebraska,Hitchcock County,0.6953400000000001,0.69538
2020,Nebraska,Holt County,0.69619,0.6964199999999999
2020,Nebraska,Hooker County,0.6950799999999999,0.69511
2020,Nebraska,Howard County,0.6957899999999999,0.6959000000000001
2020,Nebraska,Jefferson County,0.6958799999999999,0.69596
2020,Nebraska,Johnson County,0.6956600000000001,0.69557
2020,Nebraska,Kearney County,0.6958,0.69593
2020,Nebraska,Keith County,0.6960200000000001,0.69612
2020,Nebraska,Keya Paha County,0.6951,0.69514
2020,Nebraska,Kimball County,0.69545,0.69548
2020,Nebraska,Knox County,0.696,0.69621
2020,Nebraska,Lancaster County,0.73384,0.73533
2020,Nebraska,Lincoln County,0.6992,0.6994
2020,Nebraska,Logan County,0.69509,0.69512
2020,Nebraska,Loup County,0.6950799999999999,0.69512
2020,Nebraska,McPherson County,0.69506,0.6950799999999999
2020,Nebraska,Madison County,0.6990900000000001,0.69906
2020,Nebraska,Merrick County,0.69597,0.6960999999999999
2020,Nebraska,Morrill County,0.6955800000000001,0.6956600000000001
2020,Nebraska,Nance County,0.6954300000000001,0.6954699999999999
2020,Nebraska,Nemaha County,0.69584,0.6958799999999999
2020,Nebraska,Nuckolls County,0.69553,0.6955899999999999
2020,Nebraska,Otoe County,0.69694,0.69714
2020,Nebraska,Pawnee County,0.6953199999999999,0.69537
2020,Nebraska,Perkins County,0.6953499999999999,0.6954
2020,Nebraska,Phelps County,0.69609,0.6962900000000001
2020,Nebraska,Pierce County,0.69586,0.6960299999999999
2020,Nebraska,Platte County,0.69891,0.69903
2020,Nebraska,Polk County,0.6956399999999999,0.69574
2020,Nebraska,Red Willow County,0.69631,0.6964
2020,Nebraska,Richardson County,0.69598,0.6960599999999999
2020,Nebraska,Rock County,0.69518,0.6952200000000001
2020,Nebraska,Saline County,0.6966,0.69648
2020,Nebraska,Sarpy County,0.7169599999999999,0.71968
2020,Nebraska,Saunders County,0.6976399999999999,0.69828
2020,Nebraska,Scotts Bluff County,0.6992100000000001,0.6989799999999999
2020,Nebraska,Seward County,0.69702,0.6973600000000001
2020,Nebraska,Sheridan County,0.6956399999999999,0.69569
2020,Nebraska,Sherman County,0.69538,0.69544
2020,Nebraska,Sioux County,0.69516,0.6951900000000001
2020,Nebraska,Stanton County,0.6957099999999999,0.69581
2020,Nebraska,Thayer County,0.6956,0.69577
2020,Nebraska,Thomas County,0.69509,0.69511
2020,Nebraska,Thurston County,0.69573,0.6956100000000001
2020,Nebraska,Valley County,0.6955,0.6956
2020,Nebraska,Washington County,0.69753,0.6981999999999999
2020,Nebraska,Wayne County,0.6961400000000001,0.69608
2020,Nebraska,Webster County,0.6954300000000001,0.69548
2020,Nebraska,Wheeler County,0.6951,0.69513
2020,Nebraska,York County,0.69664,0.69684
2020,Nevada,Churchill County,0.6628000000000001,0.6631199999999999
2020,Nevada,Clark County,0.8251000000000001,0.8211799999999999
2020,Nevada,Douglas County,0.66483,0.6666200000000001
2020,Nevada,Elko County,0.6645399999999999,0.66462
2020,Nevada,Esmeralda County,0.66107,0.66108
2020,Nevada,Eureka County,0.6611499999999999,0.66117
2020,Nevada,Humboldt County,0.6621299999999999,0.66228
2020,Nevada,Lander County,0.66137,0.66146
2020,Nevada,Lincoln County,0.6613800000000001,0.6614
2020,Nevada,Lyon County,0.66525,0.66598
2020,Nevada,Mineral County,0.66134,0.6613800000000001
2020,Nevada,Nye County,0.66471,0.66518
2020,Nevada,Pershing County,0.6615099999999999,0.6613800000000001
2020,Nevada,Storey County,0.66134,0.66147
2020,Nevada,Washoe County,0.69545,0.70253
2020,Nevada,White Pine County,0.6617000000000001,0.66172
2020,Nevada,Carson City,0.66511,0.6659
2020,New Hampshire,Belknap County,0.7604500000000001,0.7612099999999999
2020,New Hampshire,Carroll County,0.7585,0.75957
2020,New Hampshire,Cheshire County,0.7628900000000001,0.76304
2020,New Hampshire,Coos County,0.75493,0.75425
2020,New Hampshire,Grafton County,0.76578,0.76615
2020,New Hampshire,Hillsborough County,0.82462,0.82238
2020,New Hampshire,Merrimack County,0.77685,0.77755
2020,New Hampshire,Rockingham County,0.8062,0.81219
2020,New Hampshire,Strafford County,0.7726500000000001,0.77242
2020,New Hampshire,Sullivan County,0.75702,0.7567400000000001
2020,New Jersey,Atlantic County,0.72706,0.7280800000000001
2020,New Jersey,Bergen County,0.74504,0.7486400000000001
2020,New Jersey,Burlington County,0.73212,0.73512
2020,New Jersey,Camden County,0.7333700000000001,0.73529
2020,New Jersey,Cape May County,0.72259,0.72333
2020,New Jersey,Cumberland County,0.72379,0.7236
2020,New Jersey,Essex County,0.74075,0.73988
2020,New Jersey,Gloucester County,0.72784,0.7299800000000001
2020,New Jersey,Hudson County,0.73834,0.73442
2020,New Jersey,Hunterdon County,0.72345,0.7248699999999999
2020,New Jersey,Mercer County,0.72969,0.7302
2020,New Jersey,Middlesex County,0.7417900000000001,0.74163
2020,New Jersey,Monmouth County,0.73666,0.74178
2020,New Jersey,Morris County,0.73324,0.73732
2020,New Jersey,Ocean County,0.7358499999999999,0.73973
2020,New Jersey,Passaic County,0.73291,0.73291
2020,New Jersey,Salem County,0.7216800000000001,0.7219599999999999
2020,New Jersey,Somerset County,0.72882,0.73076
2020,New Jersey,Sussex County,0.72386,0.72509
2020,New Jersey,Union County,0.73446,0.73462
2020,New Jersey,Warren County,0.7229099999999999,0.72351
2020,New Mexico,Bernalillo County,0.6849599999999999,0.69095
2020,New Mexico,Catron County,0.61045,0.61059
2020,New Mexico,Chaves County,0.61659,0.61572
2020,New Mexico,Cibola County,0.61283,0.61227
2020,New Mexico,Colfax County,0.61139,0.61153
2020,New Mexico,Curry County,0.61499,0.61385
2020,New Mexico,De Baca County,0.61019,0.61023
2020,New Mexico,Eddy County,0.61596,0.61592
2020,New Mexico,Grant County,0.61304,0.61368
2020,New Mexico,Guadalupe County,0.61048,0.61056
2020,New Mexico,Harding County,0.6100800000000001,0.61013
2020,New Mexico,Hidalgo County,0.61045,0.6104999999999999
2020,New Mexico,Lea County,0.61693,0.61533
2020,New Mexico,Lincoln County,0.61229,0.61263
2020,New Mexico,Los Alamos County,0.6121300000000001,0.6131300000000001
2020,New Mexico,Luna County,0.6124499999999999,0.61207
2020,New Mexico,McKinley County,0.61705,0.61675
2020,New Mexico,Mora County,0.61052,0.61068
2020,New Mexico,Otero County,0.61734,0.61601
2020,New Mexico,Quay County,0.6109,0.6109899999999999
2020,New Mexico,Rio Arriba County,0.61415,0.61424
2020,New Mexico,Roosevelt County,0.61188,0.61168
2020,New Mexico,Sandoval County,0.62608,0.62952
2020,New Mexico,San Juan County,0.62274,0.6233299999999999
2020,New Mexico,San Miguel County,0.6131,0.6129399999999999
2020,New Mexico,Santa Fe County,0.62766,0.63096
2020,New Mexico,Sierra County,0.6113000000000001,0.6115200000000001
2020,New Mexico,Socorro County,0.61176,0.61183
2020,New Mexico,Taos County,0.6138,0.61438
2020,New Mexico,Torrance County,0.6117199999999999,0.61186
2020,New Mexico,Union County,0.61046,0.61046
2020,New Mexico,Valencia County,0.61831,0.6182300000000001
2020,New York,Albany County,0.61421,0.615
2020,New York,Allegany County,0.61146,0.6115400000000001
2020,New York,Bronx County,0.6248400000000001,0.62204
2020,New York,Broome County,0.61297,0.61341
2020,New York,Cattaraugus County,0.61177,0.6119
2020,New York,Cayuga County,0.61181,0.61194
2020,New York,Chautauqua County,0.61231,0.61254
2020,New York,Chemung County,0.61186,0.61202
2020,New York,Chenango County,0.61149,0.61158
2020,New York,Clinton County,0.61185,0.61192
2020,New York,Columbia County,0.61166,0.61192
2020,New York,Cortland County,0.61148,0.61156
2020,New York,Delaware County,0.61148,0.6115999999999999
2020,New York,Dutchess County,0.61411,0.61492
2020,New York,Erie County,0.62062,0.62327
2020,New York,Essex County,0.61141,0.6114999999999999
2020,New York,Franklin County,0.61153,0.6114999999999999
2020,New York,Fulton County,0.61156,0.6116199999999999
2020,New York,Genesee County,0.6115999999999999,0.61176
2020,New York,Greene County,0.6115200000000001,0.61165
2020,New York,Hamilton County,0.61105,0.61109
2020,New York,Herkimer County,0.61164,0.61176
2020,New York,Jefferson County,0.61208,0.61214
2020,New York,Kings County,0.63703,0.63468
2020,New York,Lewis County,0.61127,0.61134
2020,New York,Livingston County,0.61166,0.61181
2020,New York,Madison County,0.61173,0.61188
2020,New York,Monroe County,0.61869,0.62088
2020,New York,Montgomery County,0.6114999999999999,0.61155
2020,New York,Nassau County,0.62498,0.63
2020,New York,New York County,0.62929,0.62902
2020,New York,Niagara County,0.6132,0.6137
2020,New York,Oneida County,0.61334,0.61361
2020,New York,Onondaga County,0.61572,0.61709
2020,New York,Ontario County,0.61216,0.61255
2020,New York,Orange County,0.61474,0.61546
2020,New York,Orleans County,0.61143,0.61147
2020,New York,Oswego County,0.6122,0.61241
2020,New York,Otsego County,0.61163,0.61173
2020,New York,Putnam County,0.61205,0.61243
2020,New York,Queens County,0.63461,0.63143
2020,New York,Rensselaer County,0.61267,0.6130599999999999
2020,New York,Richmond County,0.61591,0.61661
2020,New York,Rockland County,0.61404,0.6149
2020,New York,St. Lawrence County,0.61209,0.61216
2020,New York,Saratoga County,0.6134499999999999,0.61444
2020,New York,Schenectady County,0.6126,0.6129399999999999
2020,New York,Schoharie County,0.61133,0.61141
2020,New York,Schuyler County,0.61119,0.61125
2020,New York,Seneca County,0.61136,0.61141
2020,New York,Steuben County,0.61198,0.6122
2020,New York,Suffolk County,0.62636,0.63101
2020,New York,Sullivan County,0.6117900000000001,0.6119
2020,New York,Tioga County,0.6114999999999999,0.61165
2020,New York,Tompkins County,0.61206,0.61219
2020,New York,Ulster County,0.61293,0.61353
2020,New York,Warren County,0.61169,0.61194
2020,New York,Washington County,0.61165,0.61173
2020,New York,Wayne County,0.61193,0.61216
2020,New York,Westchester County,0.62095,0.62298
2020,New York,Wyoming County,0.61143,0.6114999999999999
2020,New York,Yates County,0.61125,0.61128
2020,North Carolina,Alamance County,0.7318899999999999,0.7319599999999999
2020,North Carolina,Alexander County,0.7289,0.72893
2020,North Carolina,Alleghany County,0.72828,0.72828
2020,North Carolina,Anson County,0.72858,0.72851
2020,North Carolina,Ashe County,0.72868,0.7287300000000001
2020,North Carolina,Avery County,0.72844,0.72843
2020,North Carolina,Beaufort County,0.72913,0.72921
2020,North Carolina,Bertie County,0.72846,0.72845
2020,North Carolina,Bladen County,0.72878,0.72879
2020,North Carolina,Brunswick County,0.7318399999999999,0.7321500000000001
2020,North Carolina,Buncombe County,0.73444,0.73543
2020,North Carolina,Burke County,0.7302,0.73005
2020,North Carolina,Cabarrus County,0.73291,0.73339
2020,North Carolina,Caldwell County,0.72997,0.72997
2020,North Carolina,Camden County,0.7282500000000001,0.72827
2020,North Carolina,Carteret County,0.72973,0.7299599999999999
2020,North Carolina,Caswell County,0.72855,0.72855
2020,North Carolina,Catawba County,0.7317199999999999,0.7318399999999999
2020,North Carolina,Chatham County,0.72982,0.7302299999999999
2020,North Carolina,Cherokee County,0.7287300000000001,0.7287600000000001
2020,North Carolina,Chowan County,0.72833,0.72836
2020,North Carolina,Clay County,0.7282899999999999,0.72832
2020,North Carolina,Cleveland County,0.73028,0.73036
2020,North Carolina,Columbus County,0.72929,0.72922
2020,North Carolina,Craven County,0.73036,0.73044
2020,North Carolina,Cumberland County,0.73543,0.73477
2020,North Carolina,Currituck County,0.72868,0.7287399999999999
2020,North Carolina,Dare County,0.72892,0.72911
2020,North Carolina,Davidson County,0.7319499999999999,0.7320699999999999
2020,North Carolina,Davie County,0.72902,0.7291599999999999
2020,North Carolina,Duplin County,0.72933,0.7290399999999999
2020,North Carolina,Durham County,0.7356699999999999,0.73627
2020,North Carolina,Edgecombe County,0.72917,0.72917
2020,North Carolina,Forsyth County,0.73673,0.73725
2020,North Carolina,Franklin County,0.72967,0.7297199999999999
2020,North Carolina,Gaston County,0.73324,0.73331
2020,North Carolina,Gates County,0.72828,0.72827
2020,North Carolina,Graham County,0.7282,0.72821
2020,North Carolina,Granville County,0.72943,0.7294499999999999
2020,North Carolina,Greene County,0.7284999999999999,0.7284
2020,North Carolina,Guilford County,0.74027,0.7410800000000001
2020,North Carolina,Halifax County,0.7291599999999999,0.72918
2020,North Carolina,Harnett County,0.7310099999999999,0.73068
2020,North Carolina,Haywood County,0.72955,0.72968
2020,North Carolina,Henderson County,0.73089,0.73114
2020,North Carolina,Hertford County,0.72855,0.7284900000000001
2020,North Carolina,Hoke County,0.72922,0.72899
2020,North Carolina,Hyde County,0.72812,0.72811
2020,North Carolina,Iredell County,0.7322799999999999,0.73271
2020,North Carolina,Jackson County,0.7290399999999999,0.72899
2020,North Carolina,Johnston County,0.7328100000000001,0.73312
2020,North Carolina,Jones County,0.7282299999999999,0.7282500000000001
2020,North Carolina,Lee County,0.72941,0.72933
2020,North Carolina,Lenoir County,0.72929,0.72931
2020,North Carolina,Lincoln County,0.73008,0.73031
2020,North Carolina,McDowell County,0.7291,0.72906
2020,North Carolina,Macon County,0.7288800000000001,0.72895
2020,North Carolina,Madison County,0.7285299999999999,0.7286
2020,North Carolina,Martin County,0.7285299999999999,0.72858
2020,North Carolina,Mecklenburg County,0.75378,0.75407
2020,North Carolina,Mitchell County,0.7283700000000001,0.72842
2020,North Carolina,Montgomery County,0.7286400000000001,0.72859
2020,North Carolina,Moore County,0.73043,0.73068
2020,North Carolina,Nash County,0.7302,0.7304
2020,North Carolina,New Hanover County,0.7337,0.73406
2020,North Carolina,Northampton County,0.72847,0.72846
2020,North Carolina,Onslow County,0.73246,0.7313200000000001
2020,North Carolina,Orange County,0.73142,0.7319100000000001
2020,North Carolina,Pamlico County,0.72833,0.7283499999999999
2020,North Carolina,Pasquotank County,0.72893,0.7289100000000001
2020,North Carolina,Pender County,0.7295,0.7295699999999999
2020,North Carolina,Perquimans County,0.72833,0.72834
2020,North Carolina,Person County,0.72895,0.7290099999999999
2020,North Carolina,Pitt County,0.7321599999999999,0.7320300000000001
2020,North Carolina,Polk County,0.7285299999999999,0.7285699999999999
2020,North Carolina,Randolph County,0.7313500000000001,0.73137
2020,North Carolina,Richmond County,0.7290099999999999,0.72895
2020,North Carolina,Robeson County,0.73087,0.73017
2020,North Carolina,Rockingham County,0.73018,0.7302
2020,North Carolina,Rowan County,0.73129,0.73138
2020,North Carolina,Rutherford County,0.7295999999999999,0.72958
2020,North Carolina,Sampson County,0.72942,0.72932
2020,North Carolina,Scotland County,0.72879,0.72868
2020,North Carolina,Stanly County,0.7294700000000001,0.72956
2020,North Carolina,Stokes County,0.7291200000000001,0.72918
2020,North Carolina,Surry County,0.72969,0.72968
2020,North Carolina,Swain County,0.72833,0.72832
2020,North Carolina,Transylvania County,0.72887,0.72894
2020,North Carolina,Tyrrell County,0.72809,0.7280800000000001
2020,North Carolina,Union County,0.7333,0.73402
2020,North Carolina,Vance County,0.7290099999999999,0.72897
2020,North Carolina,Wake County,0.75362,0.75705
2020,North Carolina,Warren County,0.72848,0.72847
2020,North Carolina,Washington County,0.72827,0.7282899999999999
2020,North Carolina,Watauga County,0.72937,0.7294799999999999
2020,North Carolina,Wayne County,0.7308,0.73055
2020,North Carolina,Wilkes County,0.72962,0.7296299999999999
2020,North Carolina,Wilson County,0.7298699999999999,0.7298699999999999
2020,North Carolina,Yadkin County,0.7288899999999999,0.72892
2020,North Carolina,Yancey County,0.72844,0.7285200000000001
2020,North Dakota,Adams County,0.63464,0.63476
2020,North Dakota,Barnes County,0.637,0.63732
2020,North Dakota,Benson County,0.63557,0.63517
2020,North Dakota,Billings County,0.63426,0.63438
2020,North Dakota,Bottineau County,0.63578,0.63607
2020,North Dakota,Bowman County,0.6348199999999999,0.63499
2020,North Dakota,Burke County,0.63458,0.63469
2020,North Dakota,Burleigh County,0.66053,0.66425
2020,North Dakota,Cass County,0.68524,0.6852800000000001
2020,North Dakota,Cavalier County,0.63506,0.6352
2020,North Dakota,Dickey County,0.63529,0.63544
2020,North Dakota,Divide County,0.63464,0.6347200000000001
2020,North Dakota,Dunn County,0.63522,0.63539
2020,North Dakota,Eddy County,0.6346,0.63475
