fips,ALAND,AWATER,image_name
18013,808043848,12025990,Brown_18013
18015,964057410,7236323,Carroll_18015
18017,1067448399,7002034,Cass_18017
18019,964737730,10702951,Clark_18019
18021,926180653,7047383,Clay_18021
18023,1049119199,461117,Clinton_18023
18025,791534795,8201106,Crawford_18025
18027,1112436829,19061974,Daviess_18027
18029,790171255,6019020,Dearborn_18029
18031,964946132,1955432,Decatur_18031
18033,939735804,2657419,DeKalb_18033
18035,1015558818,9841207,Delaware_18035
18037,1106616362,20892925,Dubois_18037
18039,1199580238,12457801,Elkhart_18039
18041,556901575,366408,Fayette_18041
18043,384571595,2676083,Floyd_18043
18045,1024774339,5728993,Fountain_18045
18047,995658286,17155846,Franklin_18047
18049,954133332,7439345,Fulton_18049
18051,1262302951,30891646,Gibson_18051
18053,1072484435,2101803,Grant_18053
18055,1404983933,8919619,Greene_18055
18057,1021441624,20942536,Hamilton_18057
18059,792425277,2769690,Hancock_18059
18061,1253763070,5277000,Harrison_18061
18063,1053849437,4880780,Hendricks_18063
18065,1014957931,7652084,Henry_18065
18067,759058622,2194576,Howard_18067
18069,991031147,13127296,Huntington_18069
18071,1320836469,10174044,Jackson_18071
18073,1449563750,4428654,Jasper_18073
18075,994310124,458556,Jay_18075
18077,934204258,5992630,Jefferson_18077
18079,975382328,4528274,Jennings_18079
18081,829870741,3563935,Johnson_18081
18083,1335995220,20908206,Knox_18083
18085,1376439342,59432000,Kosciusko_18085
18087,983239270,18315631,LaGrange_18087
18089,1292117916,330842544,Lake_18089
18091,1549560917,38773767,LaPorte_18091
18093,1163282516,7207557,Lawrence_18093
18095,1170470191,2546731,Madison_18095
18097,1025609006,18178631,Marion_18097
18099,1148969978,15858580,Marshall_18099
18101,869615719,12033245,Martin_18101
18103,968246954,9184623,Miami_18103
18105,1021806891,43510634,Monroe_18105
18107,1307030257,2067987,Montgomery_18107
18109,1045922857,14491958,Morgan_18109
18111,1040539826,4349506,Newton_18111
18113,1064085737,17060235,Noble_18113
18115,223126824,3369528,Ohio_18115
18117,1031795760,25416478,Orange_18117
18119,997909062,6568942,Owen_18119
18121,1151822274,13655204,Parke_18121
18123,988702371,11837413,Perry_18123
18125,865964082,17466144,Pike_18125
18127,1082907706,268619697,Porter_18127
18129,1060302168,26505383,Posey_18129
18131,1123212804,2224821,Pulaski_18131
18133,1244585885,5585892,Putnam_18133
18135,1171656772,2420288,Randolph_18135
18137,1156241451,4232758,Ripley_18137
18139,1057069253,838340,Rush_18139
18141,1185646711,9336371,St._Joseph_18141
18143,493140263,6074951,Scott_18143
18145,1064838382,4195717,Shelby_18145
18147,1027934787,11968675,Spencer_18147
18149,800679819,7929143,Starke_18149
18151,799737098,35446880,Steuben_18151
18153,1158231909,17922659,Sullivan_18153
18155,571526242,7531847,Switzerland_18155
18157,1292138881,11255447,Tippecanoe_18157
18159,674797599,68028,Tipton_18159
18161,417480472,10326625,Union_18161
18163,604506338,8955935,Vanderburgh_18163
18165,665353010,7817397,Vermillion_18165
18167,1045400270,17661310,Vigo_18167
18169,1068471085,21851089,Wabash_18169
18171,944543937,4442757,Warren_18171
18173,996186009,16631845,Warrick_18173
18175,1330447135,7529046,Washington_18175
18177,1040539369,6701882,Wayne_18177
18179,953341278,5596377,Wells_18179
18181,1308297040,9176034,White_18181
18183,869256022,6074674,Whitley_18183
19001,1474404192,2597996,Adair_19001
19003,1096686253,5367876,Adams_19003
19005,1655186561,51091699,Allamakee_19005
19007,1287997902,49093607,Appanoose_19007
19009,1147262317,1152260,Audubon_19009
19011,1854696287,5857896,Benton_19011
19013,1465303202,17928724,Black_Hawk_19013
19015,1477486979,8209423,Boone_19015
19017,1127886260,10165785,Bremer_19017
19019,1479086684,5223044,Buchanan_19019
19021,1488981872,13798140,Buena_Vista_19021
19023,1502550827,4194983,Butler_19023
19025,1475894592,5873827,Calhoun_19025
19027,1474877207,2145349,Carroll_19027
19029,1461422459,1787165,Cass_19029
19031,1500798732,6385833,Cedar_19031
19033,1471889953,17659669,Cerro_Gordo_19033
19035,1494181144,423160,Cherokee_19035
19037,1306192614,3455450,Chickasaw_19037
19039,1116573604,1524746,Clarke_19039
19041,1469139443,13866670,Clay_19041
19043,2016211326,36692127,Clayton_19043
19045,1799934697,39410955,Clinton_19045
19047,1849765413,2171717,Crawford_19047
19049,1523516297,8735225,Dallas_19049
19051,1300661926,6904087,Davis_19051
19053,1377569409,4138626,Decatur_19053
19055,1496193387,3185375,Delaware_19055
19057,1077769233,35341938,Des_Moines_19057
19059,985574546,60680641,Dickinson_19059
19061,1575486019,21140740,Dubuque_19061
19063,1025349325,17175565,Emmet_19063
19065,1892806760,1354955,Fayette_19065
19067,1296471923,2023930,Floyd_19067
19069,1507300418,1438346,Franklin_19069
19071,1323918215,14168938,Fremont_19071
19073,1475148030,4404193,Greene_19073
19075,1299799697,92512,Grundy_19075
19077,1529656727,6355531,Guthrie_19077
19079,1493725535,1956182,Hamilton_19079
19081,1478895051,5265568,Hancock_19081
19083,1474498036,1783759,Hardin_19083
19085,1804896269,12325506,Harrison_19085
19087,1124800190,5774829,Henry_19087
19089,1225702840,931480,Howard_19089
19091,1125017999,3373409,Humboldt_19091
19093,1117614339,1391966,Ida_19093
19095,1518911690,2686847,Iowa_19095
19097,1647340582,35133402,Jackson_19097
19099,1891795093,6544165,Jasper_19099
19101,1128002432,3522238,Jefferson_19101
19103,1587655795,26070847,Johnson_19103
19105,1490844764,3782491,Jones_19105
19107,1500056811,1944064,Keokuk_19107
19109,2519361810,4125592,Kossuth_19109
19111,1340448559,55266767,Lee_19111
19113,1857048431,19835227,Linn_19113
19115,1040596799,40784321,Louisa_19115
19117,1115458264,9852845,Lucas_19117
19119,1521901260,440273,Lyon_19119
19121,1452999047,2983840,Madison_19121
19123,1478496994,6594320,Mahaska_19123
19125,1436123091,41484609,Marion_19125
19127,1482776071,1803080,Marshall_19127
19129,1132940500,8316363,Mills_19129
19131,1215368214,1118491,Mitchell_19131
19133,1797639076,12591063,Monona_19133
19135,1123299102,1522790,Monroe_19135
19137,1098405769,2410446,Montgomery_19137
19139,1132964480,30262337,Muscatine_19139
19141,1484153956,447448,O'Brien_19141
19143,1032593803,1835263,Osceola_19143
19145,1385497643,1359014,Page_19145
19147,1460400553,14428727,Palo_Alto_19147
19149,2234715258,2176851,Plymouth_19149
19151,1495047199,3666528,Pocahontas_19151
19153,1482460078,50523820,Polk_19153
19155,2463783967,20387189,Pottawattamie_19155
19157,1514943343,2961952,Poweshiek_19157
19159,1386898611,8756867,Ringgold_19159
19161,1489300201,8569436,Sac_19161
19163,1186463531,26196368,Scott_19163
19165,1530103550,1486125,Shelby_19165
19167,1988881470,2802041,Sioux_19167
19169,1482882549,2862354,Story_19169
19171,1867410495,2769418,Tama_19171
19173,1377618878,7133363,Taylor_19173
19175,1097235795,5575854,Union_19175
19177,1255605676,14880499,Van_Buren_19177
19179,1118466908,10822775,Wapello_19179
19181,1475406267,8647198,Warren_19181
19183,1473258541,5339036,Washington_19183
19185,1360957548,4272458,Wayne_19185
19187,1853665899,7269394,Webster_19187
19189,1037261957,3182049,Winnebago_19189
19191,1786686738,745729,Winneshiek_19191
19193,2260790944,12793666,Woodbury_19193
19195,1036314929,4709127,Worth_19195
19197,1503260259,4703964,Wright_19197
20001,1295764235,13021929,Allen_20001
20003,1501263984,10599676,Anderson_20003
20005,1116736556,6851102,Atchison_20005
20007,2937240778,5411508,Barber_20007
20009,2318705427,13926862,Barton_20009
20011,1645836648,9402853,Bourbon_20011
20013,1478550072,3196147,Brown_20013
20015,3702946932,43541269,Butler_20015
20017,2002198770,12091093,Chase_20017
20019,1654694134,15243776,Chautauqua_20019
20021,1521791034,8951464,Cherokee_20021
20023,2641501923,2738021,Cheyenne_20023
20025,2524300310,6603384,Clark_20025
20027,1671314415,26701337,Clay_20027
20029,1852726652,6859888,Cloud_20029
20031,1623623909,70470788,Coffey_20031
20033,2041681087,3604155,Comanche_20033
20035,2915648168,17322935,Cowley_20035
20037,1527499257,13573629,Crawford_20037
20039,2314199321,1631670,Decatur_20039
20041,2193895358,12632458,Dickinson_20041
20043,1019096302,12433564,Doniphan_20043
20045,1180428103,48875040,Douglas_20045
20047,1610699241,206413,Edwards_20047
20049,1668637027,16060833,Elk_20049
20051,2330762304,1197085,Ellis_20051
20053,1853331065,19969761,Ellsworth_20053
20055,3372157854,1716371,Finney_20055
20057,2844508247,2097356,Ford_20057
20059,1480882201,13893465,Franklin_20059
20061,996243012,51658044,Geary_20061
20063,2775601942,245369,Gove_20063
20065,2327173853,599356,Graham_20065
20067,1488745953,871232,Grant_20067
20069,2250356175,1113338,Gray_20069
20071,2016057909,0,Greeley_20071
20073,2961143637,24145021,Greenwood_20073
20075,2580958332,2893322,Hamilton_20075
20077,2075290349,3899269,Harper_20077
20079,1397961178,2503283,Harvey_20079
20081,1495772621,910409,Haskell_20081
20083,2227369149,826344,Hodgeman_20083
20085,1699600349,4666513,Jackson_20085
20087,1379494404,62293259,Jefferson_20087
20089,2356813569,11367163,Jewell_20089
20091,1226653398,16345313,Johnson_20091
20093,2254696659,1133601,Kearny_20093
20095,2236245129,8391920,Kingman_20095
20097,1871627806,596764,Kiowa_20097
20099,1671560706,20006201,Labette_20099
20101,1858080220,551220,Lane_20101
20103,1200218360,14338598,Leavenworth_20103
20105,1863226707,2748359,Lincoln_20105
20107,1538662703,31893232,Linn_20107
20109,2779039725,274632,Logan_20109
20111,2194958230,20561826,Lyon_20111
20113,2326547431,6003328,McPherson_20113
20115,2445722725,24432825,Marion_20115
20117,2331450541,12735557,Marshall_20117
20119,2533222394,3258258,Meade_20119
20121,1491519614,37234703,Miami_20121
20123,1817632930,44979980,Mitchell_20123
20125,1666900085,20430012,Montgomery_20125
20127,1800929252,19545268,Morris_20127
20129,1889993632,507796,Morton_20129
20131,1858128456,5204921,Nemaha_20131
20133,1480129690,16350961,Neosho_20133
20135,2783562239,667491,Ness_20135
20137,2274122713,8421464,Norton_20137
20139,1827253333,37137002,Osage_20139
20141,2311604929,4806274,Osborne_20141
20143,1866683176,1567629,Ottawa_20143
20145,1953531640,992041,Pawnee_20145
20147,2294395646,22493383,Phillips_20147
20149,2177493043,54149843,Pottawatomie_20149
20151,1903740948,1771939,Pratt_20151
20153,2769775705,415527,Rawlins_20153
20155,3251231985,43517492,Reno_20155
20157,1857998455,7951912,Republic_20157
20159,1880936103,4482698,Rice_20159
20161,1579010806,32092080,Riley_20161
20163,2306454192,11962259,Rooks_20163
20165,1858997546,544720,Rush_20165
20167,2295402858,34126776,Russell_20167
20169,1865429340,2760902,Saline_20169
20171,1858536839,306079,Scott_20171
20173,2582220576,31390123,Sedgwick_20173
20175,1656693303,1961444,Seward_20175
20177,1409020130,30313507,Shawnee_20177
20179,2320518305,647342,Sheridan_20179
20181,2735193251,548248,Sherman_20181
20183,2319241775,3884267,Smith_20183
20185,2051389756,7435417,Stafford_20185
20187,1762103387,178555,Stanton_20187
20189,1883593922,464936,Stevens_20189
20191,3060505681,8512878,Sumner_20191
20193,2783425128,288241,Thomas_20193
20195,2303727352,26281951,Trego_20195
20197,2057320865,13845234,Wabaunsee_20197
20199,2366348284,140936,Wallace_20199
20201,2317414334,10139473,Washington_20201
20203,1861078196,61987,Wichita_20203
20205,1477388031,12046473,Wilson_20205
20207,1289344338,19254559,Woodson_20207
20209,392739382,11801597,Wyandotte_20209
21001,1049702545,18391917,Adair_21001
21003,890240991,21079866,Allen_21003
21005,523849802,5244774,Anderson_21005
21007,639972655,69636340,Ballard_21007
21009,1262269990,32723250,Barren_21009
21011,719997080,15570646,Bath_21011
21013,929803432,5484276,Bell_21013
21015,637830301,26513521,Boone_21015
21017,750448654,4820688,Bourbon_21017
21019,414051809,5571590,Boyd_21019
21021,467067884,6486677,Boyle_21021
21023,524900457,16279752,Bracken_21023
21025,1275366506,7370804,Breathitt_21025
21027,1475580265,41098834,Breckinridge_21027
21029,769444308,8237256,Bullitt_21029
21031,1103624033,13891042,Butler_21031
21033,893117876,8584485,Caldwell_21033
21035,996755842,66943042,Calloway_21035
21037,391916807,20943964,Campbell_21037
21039,490706561,24648733,Carlisle_21039
21041,333331142,22186244,Carroll_21041
21043,1060593553,6782466,Carter_21043
21045,1150621984,3842017,Casey_21045
21047,1858731000,16530508,Christian_21047
21049,653924827,6943411,Clark_21049
21051,1215470276,4754889,Clay_21051
21053,510391738,21636754,Clinton_21053
21055,931272391,30377986,Crittenden_21055
21057,790326358,14920717,Cumberland_21057
21059,1187242067,46811527,Daviess_21059
21061,784263747,13462746,Edmonson_21061
21063,606888298,2595857,Elliott_21063
21065,655477008,6549172,Estill_21065
21067,735181665,4434380,Fayette_21067
21069,903057248,6844691,Fleming_21069
21071,1018643076,6228697,Floyd_21071
21073,538480614,10617911,Franklin_21073
21075,533360972,64082320,Fulton_21075
21077,254547580,16452438,Gallatin_21077
21079,595501702,10415371,Garrard_21079
21081,668154249,7246883,Grant_21081
21083,1429042910,13030079,Graves_21083
21085,1293792164,29767586,Grayson_21085
21087,740640299,7328706,Green_21087
21089,892130687,25867696,Greenup_21089
21091,486076270,29131626,Hancock_21091
21093,1615891718,16123680,Hardin_21093
21095,1206493477,6014134,Harlan_21095
21097,793722604,8855951,Harrison_21097
21099,1068809200,13410820,Hart_21099
21101,1130168819,75607018,Henderson_21101
21103,741386195,12616890,Henry_21103
21105,627634138,27735813,Hickman_21105
21107,1404258118,31671290,Hopkins_21107
21109,894134829,3328475,Jackson_21109
21111,986344428,43437020,Jefferson_21111
21113,445767041,6121602,Jessamine_21113
21115,678488580,5619567,Johnson_21115
21117,415359131,10196816,Kenton_21117
21119,910442831,3438036,Knott_21119
21121,1000590554,3676706,Knox_21121
21123,676090529,6721655,Larue_21123
21125,1123286188,25873416,Laurel_21125
21127,1076391952,11578388,Lawrence_21127
21129,540843067,6309608,Lee_21129
21131,1038269511,9125982,Leslie_21131
21133,875244021,2847896,Letcher_21133
21135,1250595455,31872268,Lewis_21135
21137,862215191,9037597,Lincoln_21137
21139,810561761,75614775,Livingston_21139
21141,1430232787,12470413,Logan_21141
21143,553700579,110705475,Lyon_21143
21145,644351557,49602861,McCracken_21145
21147,1105159773,10987658,McCreary_21147
21149,654037067,9610577,McLean_21149
21151,1134231010,13798845,Madison_21151
21153,798864848,1848998,Magoffin_21153
21155,889793040,8563275,Marion_21155
21157,782500003,98537659,Marshall_21157
21159,594717447,2549460,Martin_21159
21161,621926398,16274514,Mason_21161
21163,791146216,49058513,Meade_21163
21165,527162212,6205679,Menifee_21165
21167,645898189,10166125,Mercer_21167
21169,750193213,3985177,Metcalfe_21169
21171,853335721,6686907,Monroe_21171
21173,511202049,3786799,Montgomery_21173
21175,987053731,6950463,Morgan_21175
21177,1210249680,31390324,Muhlenberg_21177
21179,1084389928,13962497,Nelson_21179
21181,505839859,3936676,Nicholas_21181
21183,1520569116,23652967,Ohio_21183
21185,485089203,23440362,Oldham_21185
21187,907751575,9741916,Owen_21187
21189,511268801,2299985,Owsley_21189
21191,717810239,12332855,Pendleton_21191
21193,879880331,7473919,Perry_21193
21195,2036305634,6073018,Pike_21195
21197,463508964,3003167,Powell_21197
21199,1704469885,49351326,Pulaski_21199
21201,257938637,1333016,Robertson_21201
21203,819904083,3961380,Rockcastle_21203
21205,724888281,16537777,Rowan_21205
21207,655971056,76673438,Russell_21207
21209,730879457,8342139,Scott_21209
21211,983652093,15210928,Shelby_21211
21213,606511223,5930956,Simpson_21213
21215,483473768,12916810,Spencer_21215
21217,690009657,26953361,Taylor_21217
21219,969984465,6586292,Todd_21219
21221,1143304981,103337186,Trigg_21221
21223,382723828,21257574,Trimble_21223
21225,888050070,52667331,Union_21225
21227,1403057985,15127045,Warren_21227
21229,769962860,10138826,Washington_21229
21231,1186326542,67647953,Wayne_21231
21233,859944623,9398697,Webster_21233
21235,1134211587,18639649,Whitley_21235
21237,575390049,1534248,Wolfe_21237
21239,490993051,6380990,Woodford_21239
22003,1973788820,10457653,Allen_22003
22005,751018421,32968280,Ascension_22005
22007,891009957,67104891,Assumption_22007
22009,2154028913,87952333,Avoyelles_22009
22011,2997852791,21944259,Beauregard_22011
22013,2101370398,27972980,Bienville_22013
22015,2174491553,70806182,Bossier_22015
22017,2277812595,149099518,Caddo_22017
22019,2755958086,77914414,Calcasieu_22019
22021,1372098436,29104196,Caldwell_22021
22023,3327199807,1688890170,Cameron_22023
22025,1833587418,81544665,Catahoula_22025
22027,1954908517,32473223,Claiborne_22027
22029,1805584100,130099124,Concordia_22029
22031,2269992573,46989269,De_Soto_22031
22033,1179744887,38443657,East_Baton_Rouge_22033
22035,1090092485,56411688,East_Carroll_22035
22037,1174022930,6150607,East_Feliciana_22037
22041,1616925546,28050179,Franklin_22041
22043,1667305573,54548379,Grant_22043
22045,1488572462,1205958049,Iberia_22045
22047,1602476038,88659446,Iberville_22047
22049,1474681465,28647417,Jackson_22049
22051,779233472,883630909,Jefferson_22051
22053,1687430141,18666917,Jefferson_Davis_22053
22055,696257607,1149127,Lafayette_22055
22059,1618363238,97655624,LaSalle_22059
22061,1221532396,1897706,Lincoln_22061
22063,1678652694,112175420,Livingston_22063
22065,1615854948,68460376,Madison_22065
22067,2058910717,28888046,Morehouse_22067
22069,3245276850,120549025,Natchitoches_22069
22071,439001672,467102619,Orleans_22071
22073,1580797957,55327711,Ouachita_22073
22075,2021731566,4627380285,Plaquemines_22075
22077,1442300230,86716680,Pointe_Coupee_22077
22079,3429428124,96893609,Rapides_22079
22081,1007453088,34259705,Red_River_22081
22083,1439031396,22771218,Richland_22083
22085,2244547678,375313525,Sabine_22085
22087,977763283,4604190778,St._Bernard_22087
22089,719347893,308635082,St._Charles_22089
22091,1058078903,2796358,St._Helena_22091
22093,616057914,38773983,St._James_22093
22095,555484724,506440074,St._John_the_Baptist_22095
22097,2393224011,39013551,St._Landry_22097
22099,1910038831,205294657,St._Martin_22099
22101,1446578734,1453492316,St._Mary_22101
22103,2189266452,648380545,St._Tammany_22103
22105,2049124754,136690438,Tangipahoa_22105
22107,1562545689,99432220,Tensas_22107
22111,2271194160,73615328,Union_22111
22113,3035607246,932171851,Vermilion_22113
22115,3436205538,35121001,Vernon_22115
22117,1734352072,16140411,Washington_22117
22119,1536688180,55947134,Webster_22119
22121,498174685,29604699,West_Baton_Rouge_22121
22123,931582171,2386489,West_Carroll_22123
22125,1044584260,58751921,West_Feliciana_22125
22127,2460497668,17449604,Winn_22127
23001,1211995418,75541705,Androscoggin_23001
23003,17278162809,405078327,Aroostook_23003
23005,2165729697,987482231,Cumberland_23005
23007,4395226704,121284631,Franklin_23007
23009,4110642801,1962698999,Hancock_23009
23011,2246742799,216787826,Kennebec_23011
23013,945723205,2017077723,Knox_23013
23015,1180688993,631299424,Lincoln_23015
23017,5379294383,255884970,Oxford_23017
23019,8798661091,414021728,Penobscot_23019
23021,10258545867,1080517302,Piscataquis_23021
23023,657801805,300571247,Sagadahoc_23023
23025,10163811939,437942552,Somerset_23025
23027,1890642742,317988397,Waldo_23027
23029,6637427367,1799648496,Washington_23029
23031,2567186511,721352437,York_23031
24001,1093489886,14710933,Allegany_24001
24003,1074343714,448054686,Anne_Arundel_24003
24005,1549740650,215957832,Baltimore_24005
24009,552158541,341580669,Calvert_24009
24011,827350253,16777065,Caroline_24011
24013,1159316253,13112686,Carroll_24013
24015,896912539,185281256,Cecil_24015
24017,1185745256,479451413,Charles_24017
24019,1400573748,1145353067,Dorchester_24019
24021,1711000486,17635238,Frederick_24021
24023,1681102438,22498420,Garrett_24023
24025,1132149297,231888421,Harford_24025
24027,649957176,6336170,Howard_24027
24029,717394874,353423861,Kent_24029
24031,1277235204,35644638,Montgomery_24031
24033,1250040416,41926971,Prince_George's_24033
24035,962618587,360075353,Queen_Anne's_24035
24037,928676346,1050726154,St._Mary's_24037
24039,828145300,752652883,Somerset_24039
24041,695556098,539368999,Talbot_24041
24043,1185655254,24820607,Washington_24043
24045,969768022,66763786,Wicomico_24045
24047,1213156432,586531107,Worcester_24047
24510,209649328,28758743,Baltimore_24510
25001,1020973582,2360362409,Barnstable_25001
25003,2400592147,50709767,Berkshire_25003
25005,1432549561,357457333,Bristol_25005
25007,267292993,1004291415,Dukes_25007
25009,1275603096,870174947,Essex_25009
25011,1810939912,65598236,Franklin_25011
25013,1598035088,44416923,Hampden_25013
25015,1365533874,46625894,Hampshire_25015
25017,2118264213,75317586,Middlesex_25017
25019,119637316,666826385,Nantucket_25019
25021,1025902909,124957102,Norfolk_25021
25023,1705510383,1126116263,Plymouth_25023
25025,150875412,160499085,Suffolk_25025
25027,3912634568,177352210,Worcester_25027
26001,1747349240,2890404966,Alcona_26001
26003,2369927689,10703517569,Alger_26003
26005,2137395690,2610802937,Allegan_26005
26007,1481211409,2908626983,Alpena_26007
26009,1232002673,326536774,Antrim_26009
26011,940627660,822313309,Arenac_26011
26013,2326915077,441618719,Baraga_26013
26015,1432533268,61999481,Barry_26015
26017,1145834941,487713370,Bay_26017
26019,828008634,1398251499,Benzie_26019
26021,1470546336,2625447249,Berrien_26021
26023,1311597696,34428004,Branch_26023
26025,1829210177,31256789,Calhoun_26025
26027,1269375087,47139869,Cass_26027
26029,1078288790,2522931117,Charlevoix_26029
26031,1852563997,440607444,Cheboygan_26031
26033,4036516926,2952502495,Chippewa_26033
26035,1461703749,28496979,Clare_26035
26037,1469427624,18687990,Clinton_26037
26039,1441108424,17887265,Crawford_26039
26041,3033120256,2124407010,Delta_26041
26043,1970845135,40505952,Dickinson_26043
26045,1489783263,10942054,Eaton_26045
26047,1210940739,1073419241,Emmet_26047
26049,1649674145,32748546,Genesee_26049
26051,1299620412,36677056,Gladwin_26051
26053,2854517941,970153215,Gogebic_26053
26055,1202625102,354771223,Grand_Traverse_26055
26057,1472098902,8369164,Gratiot_26057
26059,1549207167,22939100,Hillsdale_26059
26061,2613558395,1275354760,Houghton_26061
26063,2165275133,3369019054,Huron_26063
26065,1440257552,11984867,Ingham_26065
26067,1479710874,22590323,Ionia_26067
26069,1423138614,3472103967,Iosco_26069
26071,3020175215,116800609,Iron_26071
26073,1483287235,12943517,Isabella_26073
26075,1817904855,55933445,Jackson_26075
26077,1455457976,47507421,Kalamazoo_26077
26079,1449729129,28020186,Kalkaska_26079
26081,2198720085,59599780,Kent_26081
26083,1398883242,14053673396,Keweenaw_26083
26085,1470061186,17483127,Lake_26085
26087,1675677868,41080675,Lapeer_26087
26089,899241892,5659105321,Leelanau_26089
26091,1941553343,30470381,Lenawee_26091
26093,1464076022,52118264,Livingston_26093
26095,2328593561,2624711552,Luce_26095
26097,2646654801,2793754478,Mackinac_26097
26099,1241505061,237173296,Macomb_26099
26101,1404616368,1912438858,Manistee_26101
26103,4685420990,4185337774,Marquette_26103
26105,1281963205,1935616622,Mason_26105
26107,1437843578,41665709,Mecosta_26107
26109,2704053651,761798350,Menominee_26109
26111,1341248824,26442920,Midland_26111
26113,1462793671,23588781,Missaukee_26113
26115,1422818200,338203447,Monroe_26115
26117,1826793471,39944685,Montcalm_26117
26119,1415881030,41352700,Montmorency_26119
26121,1305130151,2476314283,Muskegon_26121
26123,2172706360,59083043,Newaygo_26123
26125,2246536802,103196194,Oakland_26125
26127,1393686390,1988709489,Oceana_26127
26129,1459466626,29641292,Ogemaw_26129
26131,3395416178,6292279424,Ontonagon_26131
26133,1466674406,17425113,Osceola_26133
26135,1465088063,15136485,Oscoda_26135
26137,1333860411,29050564,Otsego_26137
26139,1459508867,2765824532,Ottawa_26139
26141,1706069656,4957327108,Presque_Isle_26141
26143,1346526240,155723123,Roscommon_26143
26145,2074078770,39262555,Saginaw_26145
26147,1868645087,297870348,St._Clair_26147
26149,1296650393,52801554,St._Joseph_26149
26151,2493048508,1624879474,Sanilac_26151
26153,3035145674,1844210517,Schoolcraft_26153
26155,1375198039,25833543,Shiawassee_26155
26157,2084527019,282490891,Tuscola_26157
26159,1574177249,1248660328,Van_Buren_26159
26161,1828539920,42523115,Washtenaw_26161
26163,1584644895,156839875,Wayne_26163
26165,1463148676,27182043,Wexford_26165
27001,4717323619,449370012,Aitkin_27001
27003,1092905199,62440487,Anoka_27003
27005,3405929305,336990161,Becker_27005
27007,6486994906,1425755980,Beltrami_27007
27009,1057499903,12286827,Benton_27009
27011,1292738450,74945835,Big_Stone_27011
27013,1936886797,45960599,Blue_Earth_27013
27015,1582765943,18533953,Brown_27015
27017,2230473957,36173451,Carlton_27017
27019,916541649,57071065,Carver_27019
27021,5235567137,1016592500,Cass_27021
27023,1505361876,17238350,Chippewa_27023
27025,1074584867,71183600,Chisago_27025
27027,2706993097,19303392,Clay_27027
27029,2587406740,80628708,Clearwater_27029
27031,3762153874,4887906440,Cook_27031
27033,1657522319,22249932,Cottonwood_27033
27035,2585738273,409712717,Crow_Wing_27035
27037,1457015232,62996790,Dakota_27037
27039,1138031312,804838,Dodge_27039
27041,1649506207,215746559,Douglas_27041
27043,1845313180,24410688,Faribault_27043
27045,2230843181,2055817,Fillmore_27045
27047,1831756443,39305226,Freeborn_27047
27049,1959878210,59112990,Goodhue_27049
27051,1418795379,71705190,Grant_27051
27053,1434869636,136603501,Hennepin_27053
27055,1429966784,43313922,Houston_27055
27057,2398360003,190330918,Hubbard_27057
27059,1128667913,41203726,Isanti_27059
27061,6908825994,674112376,Itasca_27061
27063,1820689902,42120424,Jackson_27063
27065,1350962864,31252180,Kanabec_27065
27067,2065166105,168381165,Kandiyohi_27067
27069,2846395551,12419291,Kittson_27069
27071,8041150183,132757600,Koochiching_27071
27073,1981395036,33648339,Lac_qui_Parle_27073
27075,5462563492,2283905085,Lake_27075
27077,3360906040,1248825402,Lake_of_the_Woods_27077
27079,1162212764,65216707,Le_Sueur_27079
27081,1390269886,30163010,Lincoln_27081
27083,1850315114,18794794,Lyon_27083
27085,1273004665,36432583,McLeod_27085
27087,1444868085,64851532,Mahnomen_27087
27089,4597384205,98012348,Marshall_27089
27091,1844928117,44669375,Martin_27091
27093,1574629040,94913815,Meeker_27093
27095,1482265590,282932803,Mille_Lacs_27095
27097,2913980696,73275537,Morrison_27097
27099,1842188272,617123,Mower_27099
27101,1825079944,38432252,Murray_27101
27103,1161653543,47494286,Nicollet_27103
27105,1852143784,19253011,Nobles_27105
27107,2260512788,10208059,Norman_27107
27109,1692579774,3226187,Olmsted_27109
27111,5106510658,654470600,Otter_Tail_27111
27113,1596779102,4338967,Pennington_27113
27115,3655344666,60270933,Pine_27115
27117,1204481403,2347611,Pipestone_27117
27119,5104864820,69390824,Polk_27119
27121,1747086641,109712781,Pope_27121
27123,394323905,46008726,Ramsey_27123
27125,1119929342,227815,Red_Lake_27125
27127,2275493970,8220183,Redwood_27127
27129,2545711276,10851894,Renville_27129
27131,1284233685,52063538,Rice_27131
27133,1249562279,698231,Rock_27133
27135,4329782924,16924046,Roseau_27135
27137,16182544692,1586178742,St._Louis_27137
27139,922320603,31800969,Scott_27139
27141,1121327043,47058538,Sherburne_27141
27143,1525091340,30329930,Sibley_27143
27145,3478032955,121782131,Stearns_27145
27147,1112525200,6972355,Steele_27147
27149,1459869414,30336104,Stevens_27149
27151,1921840373,26237086,Swift_27151
27153,2447791807,89136471,Todd_27153
27155,1486320973,31025234,Traverse_27155
27157,1354362716,68875490,Wabasha_27157
27159,1389132780,18009881,Wadena_27159
27161,1096505128,24893714,Waseca_27161
27163,996415255,99954121,Washington_27163
27165,1126508687,12387832,Watonwan_27165
27167,1945179855,480470,Wilkin_27167
27169,1621791131,40051875,Winona_27169
27171,1712364892,137897439,Wright_27171
27173,1966062963,10687958,Yellow_Medicine_27173
28001,1197464268,65273639,Adams_28001
28003,1036110409,3408033,Alcorn_28003
28005,1890950868,3877823,Amite_28005
28007,1903529295,4425860,Attala_28007
28009,1053131424,5279184,Benton_28009
