year,state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
2016,Texas,48307,McCulloch County,2546,480,3086,2066.0,0.825016202203,0.155541153597,66.95
2016,Texas,48309,McLennan County,48245,27046,78255,21199.0,0.616510127148,0.345613698805,27.09
2016,Texas,48311,McMullen County,454,40,497,414.0,0.913480885312,0.0804828973843,83.3
2016,Texas,48313,Madison County,3349,881,4283,2468.0,0.781928554751,0.205696941396,57.62
2016,Texas,48315,Marion County,2968,1156,4206,1812.0,0.705658582977,0.274845458868,43.08
2016,Texas,48317,Martin County,1453,266,1755,1187.0,0.82792022792,0.151566951567,67.64
2016,Texas,48319,Mason County,1656,353,2053,1303.0,0.806624452021,0.171943497321,63.47
2016,Texas,48321,Matagorda County,8147,3357,11779,4790.0,0.691654639613,0.284998726547,40.67
2016,Texas,48323,Maverick County,2816,10397,13588,7581.0,0.207241683839,0.765160435679,55.79
2016,Texas,48325,Medina County,12054,4624,17187,7430.0,0.701344039099,0.269040553907,43.23
2016,Texas,48327,Menard County,681,153,860,528.0,0.791860465116,0.177906976744,61.4
2016,Texas,48329,Midland County,36896,9993,48753,26903.0,0.756794453675,0.204972001723,55.18
2016,Texas,48331,Milam County,6340,2042,8607,4298.0,0.736609736261,0.237248751017,49.94
2016,Texas,48333,Mills County,1949,242,2238,1707.0,0.870866845398,0.108132260947,76.27
2016,Texas,48335,Mitchell County,1780,353,2190,1427.0,0.812785388128,0.161187214612,65.16
2016,Texas,48337,Montague County,7526,885,8604,6641.0,0.874709437471,0.102859135286,77.19
2016,Texas,48339,Montgomery County,150188,45744,203083,104444.0,0.739539991038,0.225247805085,51.43
2016,Texas,48341,Moore County,3974,1096,5262,2878.0,0.755226149753,0.208285822881,54.69
2016,Texas,48343,Morris County,3443,1425,4964,2018.0,0.693593875907,0.287066881547,40.65
2016,Texas,48345,Motley County,571,40,620,531.0,0.920967741935,0.0645161290323,85.65
2016,Texas,48347,Nacogdoches County,14751,6822,22430,7929.0,0.657646009808,0.304146232724,35.35
2016,Texas,48349,Navarro County,11984,3998,16382,7986.0,0.731534611159,0.244048345745,48.75
2016,Texas,48351,Newton County,2961,978,4010,1983.0,0.738403990025,0.243890274314,49.45
2016,Texas,48353,Nolan County,3551,1029,4744,2522.0,0.748524451939,0.216905564924,53.16
2016,Texas,48355,Nueces County,50704,49102,103958,1602.0,0.487735431617,0.472325362165,1.54
2016,Texas,48357,Ochiltree County,2628,274,2981,2354.0,0.881583361288,0.0919154646092,78.97
2016,Texas,48359,Oldham County,850,78,945,772.0,0.899470899471,0.0825396825397,81.69
2016,Texas,48361,Orange County,25385,5716,31761,19669.0,0.799250653317,0.179969144548,61.93
2016,Texas,48363,Palo Pinto County,8222,1700,10175,6522.0,0.808058968059,0.167076167076,64.1
2016,Texas,48365,Panola County,8445,1835,10413,6610.0,0.811005473927,0.176222030155,63.48
2016,Texas,48367,Parker County,46433,8329,56413,38104.0,0.82309042242,0.147643273714,67.54
2016,Texas,48369,Parmer County,1911,848,2818,1063.0,0.678140525195,0.30092264017,37.72
2016,Texas,48371,Pecos County,2463,1551,4167,912.0,0.591072714183,0.372210223182,21.89
2016,Texas,48373,Polk County,26587,7123,34444,19464.0,0.77189060504,0.206799442573,56.51
2016,Texas,48375,Potter County,19499,7620,28330,11879.0,0.688280974232,0.268972820332,41.93
2016,Texas,48377,Presidio County,652,1458,2203,806.0,0.295960054471,0.661824784385,36.59
2016,Texas,48379,Rains County,3919,619,4630,3300.0,0.846436285097,0.133693304536,71.27
2016,Texas,48381,Randall County,43379,8340,53813,35039.0,0.806106331184,0.154981138387,65.11
2016,Texas,48383,Reagan County,709,167,900,542.0,0.787777777778,0.185555555556,60.22
2016,Texas,48385,Real County,1382,262,1678,1120.0,0.823599523242,0.156138259833,66.75
2016,Texas,48387,Red River County,3924,1148,5147,2776.0,0.762385855838,0.223042549058,53.93
2016,Texas,48389,Reeves County,1417,1659,3184,242.0,0.445037688442,0.521042713568,7.6
2016,Texas,48391,Refugio County,1830,1034,2945,796.0,0.621392190153,0.351103565365,27.03
2016,Texas,48393,Roberts County,524,20,550,504.0,0.952727272727,0.0363636363636,91.64
2016,Texas,48395,Robertson County,4665,2203,7010,2462.0,0.66547788873,0.314265335235,35.12
2016,Texas,48397,Rockwall County,28396,9633,39529,18763.0,0.718358673379,0.24369450277,47.47
2016,Texas,48399,Runnels County,3241,452,3765,2789.0,0.860823373174,0.12005312085,74.08
2016,Texas,48401,Rusk County,14675,3935,18994,10740.0,0.772612403917,0.20717068548,56.54
2016,Texas,48403,Sabine County,3992,614,4642,3378.0,0.859974149074,0.132270573029,72.77
2016,Texas,48405,San Augustine County,2620,907,3563,1713.0,0.735335391524,0.254560763402,48.08
2016,Texas,48407,San Jacinto County,8050,2034,10305,6016.0,0.781174187288,0.197379912664,58.38
2016,Texas,48409,San Patricio County,13004,7825,21513,5179.0,0.604471714777,0.363733556454,24.07
2016,Texas,48411,San Saba County,2025,293,2354,1732.0,0.860237892948,0.124468988955,73.58
2016,Texas,48413,Schleicher County,819,209,1054,610.0,0.777039848197,0.198292220114,57.87
2016,Texas,48415,Scurry County,4403,733,5261,3670.0,0.836913134385,0.139327124121,69.76
2016,Texas,48417,Shackelford County,1378,103,1502,1275.0,0.917443408788,0.0685752330226,84.89
2016,Texas,48419,Shelby County,7171,1757,9072,5414.0,0.790454144621,0.193672839506,59.68
2016,Texas,48421,Sherman County,807,96,933,711.0,0.864951768489,0.102893890675,76.21
2016,Texas,48423,Smith County,58631,22128,83161,36503.0,0.705030002044,0.266086266399,43.89
2016,Texas,48425,Somervell County,3206,540,3876,2666.0,0.827141382869,0.139318885449,68.78
2016,Texas,48427,Starr County,2218,9246,11691,7028.0,0.189718586947,0.79086476777,60.11
2016,Texas,48429,Stephens County,3033,348,3453,2685.0,0.878366637706,0.100781928758,77.76
2016,Texas,48431,Sterling County,549,70,633,479.0,0.867298578199,0.110584518167,75.67
2016,Texas,48433,Stonewall County,555,135,701,420.0,0.791726105563,0.192582025678,59.91
2016,Texas,48435,Sutton County,1075,313,1415,762.0,0.759717314488,0.221201413428,53.85
2016,Texas,48437,Swisher County,1671,462,2190,1209.0,0.76301369863,0.21095890411,55.21
2016,Texas,48439,Tarrant County,345683,288001,662832,57682.0,0.521524307819,0.434500748304,8.7
2016,Texas,48441,Taylor County,33172,10047,45266,23125.0,0.732823752927,0.221954667963,51.09
2016,Texas,48443,Terrell County,287,140,437,147.0,0.656750572082,0.320366132723,33.64
2016,Texas,48445,Terry County,1295,424,1763,871.0,0.734543391946,0.240499149178,49.4
2016,Texas,48447,Throckmorton County,715,84,808,631.0,0.884900990099,0.10396039604,78.09
2016,Texas,48449,Titus County,6405,2538,9176,3867.0,0.698016564952,0.276591107236,42.14
2016,Texas,48451,Tom Green County,27376,9117,38104,18259.0,0.718454755406,0.23926621877,47.92
2016,Texas,48453,Travis County,126750,306475,462511,179725.0,0.274047536167,0.662632888731,38.86
2016,Texas,48455,Trinity County,4737,1154,5982,3583.0,0.791875626881,0.192912069542,59.9
2016,Texas,48457,Tyler County,6601,1243,7969,5358.0,0.82833479734,0.155979420253,67.24
2016,Texas,48459,Upshur County,13198,2378,15918,10820.0,0.829124261842,0.149390626963,67.97
2016,Texas,48461,Upton County,961,284,1296,677.0,0.741512345679,0.219135802469,52.24
2016,Texas,48463,Uvalde County,4828,3863,8936,965.0,0.540286481647,0.432296329454,10.8
2016,Texas,48465,Val Verde County,5856,6920,13476,1064.0,0.434550311665,0.513505491244,7.9
2016,Texas,48467,Van Zandt County,18436,2792,21689,15644.0,0.850016137212,0.128728848725,72.13
2016,Texas,48469,Victoria County,21253,8843,31032,12410.0,0.684873678783,0.284963908224,39.99
2016,Texas,48471,Walker County,12878,6085,19683,6793.0,0.654270182391,0.309150027943,34.51
2016,Texas,48473,Waller County,10525,5744,16715,4781.0,0.629673945558,0.343643434041,28.6
2016,Texas,48475,Ward County,2541,780,3413,1761.0,0.744506299443,0.228537943159,51.6
2016,Texas,48477,Washington County,10944,3381,14747,7563.0,0.742117040754,0.229266969553,51.29
2016,Texas,48479,Webb County,12946,42297,56867,29351.0,0.227653999683,0.743788137232,51.61
2016,Texas,48481,Wharton County,10149,4238,14707,5911.0,0.690079553954,0.28816209968,40.19
2016,Texas,48483,Wheeler County,2087,194,2306,1893.0,0.905030355594,0.0841283607979,82.09
2016,Texas,48485,Wichita County,27609,8752,37913,18857.0,0.728219871812,0.230844301427,49.74
2016,Texas,48487,Wilbarger County,3166,807,4101,2359.0,0.772006827603,0.19678127286,57.52
2016,Texas,48489,Willacy County,1541,3416,5082,1875.0,0.303227075954,0.67217630854,36.89
2016,Texas,48491,Williamson County,104029,84252,200524,19777.0,0.518785781253,0.420159182941,9.86
2016,Texas,48493,Wilson County,13991,4790,19255,9201.0,0.726616463256,0.248766554142,47.78
2016,Texas,48495,Winkler County,1403,420,1873,983.0,0.749065670048,0.224239188468,52.48
2016,Texas,48497,Wise County,20655,3412,24661,17243.0,0.837557276672,0.138356108836,69.92
2016,Texas,48499,Wood County,15681,2624,18646,13057.0,0.84098466159,0.140727233723,70.03
2016,Texas,48501,Yoakum County,1797,426,2299,1371.0,0.781644193127,0.185297955633,59.63
2016,Texas,48503,Young County,6587,873,7658,5714.0,0.860146252285,0.113998433011,74.61
2016,Texas,48505,Zapata County,1028,2056,3134,1028.0,0.32801531589,0.65603063178,32.8
2016,Texas,48507,Zavala County,692,2633,3390,1941.0,0.20412979351,0.776696165192,57.26
2016,Utah,49001,Beaver County,1838,264,2490,1574.0,0.738152610442,0.106024096386,63.21
2016,Utah,49003,Box Elder County,10324,1814,16548,8510.0,0.623882040126,0.109620497945,51.43
2016,Utah,49005,Cache County,16643,6705,35879,9938.0,0.463864656206,0.186878118119,27.7
2016,Utah,49007,Carbon County,5182,1696,7818,3486.0,0.662829368125,0.216935277565,44.59
2016,Utah,49009,Daggett County,327,76,465,251.0,0.703225806452,0.163440860215,53.98
2016,Utah,49011,Davis County,46985,22575,104661,24410.0,0.448925578773,0.215696391206,23.32
2016,Utah,49013,Duchesne County,5505,500,6932,5005.0,0.794143104443,0.0721292556261,72.2
2016,Utah,49015,Emery County,3402,379,4263,3023.0,0.79802955665,0.0889045273282,70.91
2016,Utah,49017,Garfield County,1577,352,2294,1225.0,0.687445510026,0.153443766347,53.4
2016,Utah,49019,Grand County,1934,1932,4456,2.0,0.434021543986,0.433572710952,0.04
2016,Utah,49021,Iron County,10025,2104,15354,7921.0,0.652924319396,0.137032695063,51.59
2016,Utah,49023,Juab County,2759,436,4076,2323.0,0.676889106968,0.106967615309,56.99
2016,Utah,49025,Kane County,2248,739,3482,1509.0,0.645605973578,0.212234348076,43.34
2016,Utah,49027,Millard County,3860,431,5234,3429.0,0.737485670615,0.0823461979366,65.51
2016,Utah,49029,Morgan County,3156,572,5136,2584.0,0.614485981308,0.111370716511,50.31
2016,Utah,49031,Piute County,537,31,617,506.0,0.870340356564,0.0502431118314,82.01
2016,Utah,49033,Rich County,786,104,1096,682.0,0.717153284672,0.0948905109489,62.23
2016,Utah,49035,Salt Lake County,117901,154831,361347,36930.0,0.326281939521,0.428482871035,10.22
2016,Utah,49037,San Juan County,2635,1997,5385,638.0,0.489322191272,0.370844939647,11.85
2016,Utah,49039,Sanpete County,6436,1026,9778,5410.0,0.658212313357,0.104929433422,55.33
2016,Utah,49041,Sevier County,6455,673,8308,5782.0,0.776961964372,0.0810062590274,69.6
2016,Utah,49043,Summit County,7160,10251,20133,3091.0,0.35563502707,0.509164059008,15.35
2016,Utah,49045,Tooele County,9693,4015,18905,5678.0,0.512721502248,0.212377677863,30.03
2016,Utah,49047,Uintah County,9876,1002,12883,8874.0,0.766591632384,0.0777769153148,68.88
2016,Utah,49049,Utah County,89755,24579,174942,65176.0,0.513055755622,0.140497993621,37.26
2016,Utah,49051,Wasatch County,6115,3063,12120,3052.0,0.504537953795,0.252722772277,25.18
2016,Utah,49053,Washington County,39566,9583,57494,29983.0,0.688176157512,0.16667826208,52.15
2016,Utah,49055,Wayne County,959,271,1410,688.0,0.680141843972,0.19219858156,48.79
2016,Utah,49057,Weber County,38447,22187,81451,16260.0,0.472026126137,0.272396901204,19.96
2016,Vermont,50001,Addison County,5297,11217,17592,5920.0,0.301102773988,0.637619372442,33.65
2016,Vermont,50003,Bennington County,5925,9539,16345,3614.0,0.362496176201,0.583603548486,22.11
2016,Vermont,50005,Caledonia County,5533,6445,12966,912.0,0.426731451489,0.49706925806,7.03
2016,Vermont,50007,Chittenden County,18298,54463,77263,36165.0,0.236827459457,0.704904029095,46.81
2016,Vermont,50009,Essex County,1506,1019,2706,487.0,0.556541019956,0.376570583888,18.0
2016,Vermont,50011,Franklin County,8752,9351,19373,599.0,0.451762762608,0.482682083312,3.09
2016,Vermont,50013,Grand Isle County,1487,2094,3778,607.0,0.393594494442,0.554261514029,16.07
2016,Vermont,50015,Lamoille County,3570,7241,11641,3671.0,0.306674684305,0.622025599175,31.54
2016,Vermont,50017,Orange County,4997,7522,13464,2525.0,0.371137849079,0.558674985146,18.75
2016,Vermont,50019,Orleans County,5158,5181,10988,23.0,0.469421186749,0.471514379323,0.21
2016,Vermont,50021,Rutland County,12471,13629,27660,1158.0,0.450867678959,0.49273318872,4.19
2016,Vermont,50023,Washington County,7993,18594,28654,10601.0,0.278948837859,0.6489146367,37.0
2016,Vermont,50025,Windham County,5462,14340,21151,8878.0,0.258238381164,0.677982128505,41.97
2016,Vermont,50027,Windsor County,8604,17544,27832,8940.0,0.309140557632,0.630353549871,32.12
2016,Virginia,51001,Accomack County,8582,6737,15755,1845.0,0.544715963186,0.42761028245,11.71
2016,Virginia,51003,Albemarle County,19232,33297,56134,14065.0,0.342608757616,0.593169914847,25.06
2016,Virginia,51005,Alleghany County,4873,2165,7306,2708.0,0.666986038872,0.296331782097,37.07
2016,Virginia,51007,Amelia County,4704,2150,7035,2554.0,0.668656716418,0.305614783227,36.3
2016,Virginia,51009,Amherst County,9643,4986,15164,4657.0,0.635914006858,0.328805064627,30.71
2016,Virginia,51011,Appomattox County,5714,2023,7954,3691.0,0.718380688962,0.254337440282,46.4
2016,Virginia,51013,Arlington County,20155,91879,119344,71724.0,0.168881552487,0.769866939268,60.1
2016,Virginia,51015,Augusta County,26152,8108,36661,18044.0,0.713346608112,0.221161452224,49.22
2016,Virginia,51017,Bath County,1548,603,2243,945.0,0.690147124387,0.268836379848,42.13
2016,Virginia,51019,Bedford County,30578,9733,42186,20845.0,0.724837623856,0.230716351396,49.41
2016,Virginia,51021,Bland County,2572,453,3124,2119.0,0.823303457106,0.145006402049,67.83
2016,Virginia,51023,Botetourt County,13369,4492,18641,8877.0,0.717182554584,0.240974196663,47.62
2016,Virginia,51025,Brunswick County,3045,4473,7645,1428.0,0.398299542184,0.585088293002,18.68
2016,Virginia,51027,Buchanan County,7292,1721,9220,5571.0,0.790889370933,0.186659436009,60.42
2016,Virginia,51029,Buckingham County,3969,3128,7284,841.0,0.54489291598,0.429434376716,11.55
2016,Virginia,51031,Campbell County,19442,6597,27218,12845.0,0.714306708796,0.24237636858,47.19
2016,Virginia,51033,Caroline County,7143,6425,14189,718.0,0.503418140813,0.45281556135,5.06
2016,Virginia,51035,Carroll County,10653,2557,13587,8096.0,0.784058291013,0.188194597777,59.59
2016,Virginia,51036,Charles City County,1381,2244,3745,863.0,0.368758344459,0.599198931909,23.04
2016,Virginia,51037,Charlotte County,3479,2153,5792,1326.0,0.600656077348,0.37171961326,22.89
2016,Virginia,51041,Chesterfield County,84938,80993,175288,3945.0,0.484562548492,0.462056729497,2.25
2016,Virginia,51043,Clarke County,4657,3047,8131,1610.0,0.57274627967,0.374738654532,19.8
2016,Virginia,51045,Craig County,2139,541,2784,1598.0,0.768318965517,0.194324712644,57.4
2016,Virginia,51047,Culpeper County,13341,7744,22087,5597.0,0.604020464527,0.350613483044,25.34
2016,Virginia,51049,Cumberland County,2693,2032,4875,661.0,0.55241025641,0.416820512821,13.56
2016,Virginia,51051,Dickenson County,4932,1335,6405,3597.0,0.770023419204,0.208430913349,56.16
2016,Virginia,51053,Dinwiddie County,7447,5765,13533,1682.0,0.550284489766,0.42599571418,12.43
2016,Virginia,51057,Essex County,2657,2541,5354,116.0,0.496264475159,0.47459843108,2.17
2016,Virginia,51059,Fairfax County,157837,354485,542858,196648.0,0.290751909339,0.652997653162,36.22
2016,Virginia,51061,Fauquier County,22110,12960,37124,9150.0,0.595571597888,0.349100312466,24.65
2016,Virginia,51063,Floyd County,5289,2300,7972,2989.0,0.663447064727,0.288509784245,37.49
2016,Virginia,51065,Fluvanna County,7018,5751,13492,1267.0,0.520160094871,0.42625259413,9.39
2016,Virginia,51067,Franklin County,18560,7254,26805,11306.0,0.692408132811,0.27062115277,42.18
2016,Virginia,51069,Frederick County,26069,11920,40133,14149.0,0.649565195724,0.297012433658,35.26
2016,Virginia,51071,Giles County,5930,1949,8196,3981.0,0.723523670083,0.237798926306,48.57
2016,Virginia,51073,Gloucester County,13087,5399,19524,7688.0,0.670303216554,0.276531448474,39.38
2016,Virginia,51075,Goochland County,8374,4884,13930,3490.0,0.601148600144,0.350610193826,25.05
2016,Virginia,51077,Grayson County,5593,1407,7258,4186.0,0.770597960871,0.193855056489,57.67
2016,Virginia,51079,Greene County,5943,2923,9503,3020.0,0.625381458487,0.307587077765,31.78
2016,Virginia,51081,Greensville County,1737,2558,4363,821.0,0.398120559248,0.586293834518,18.82
2016,Virginia,51083,Halifax County,9698,6890,16946,2808.0,0.572288445651,0.406585624926,16.57
2016,Virginia,51085,Hanover County,39592,19360,62313,20232.0,0.635373036124,0.310689583233,32.47
2016,Virginia,51087,Henrico County,59674,93615,161966,33941.0,0.368435350629,0.577991677266,20.96
2016,Virginia,51089,Henry County,15207,8199,24029,7008.0,0.632860293812,0.341212701319,29.16
2016,Virginia,51091,Highland County,958,371,1391,587.0,0.688713156003,0.266714593817,42.2
2016,Virginia,51093,Isle of Wight County,11971,7673,20481,4298.0,0.58449294468,0.374639910161,20.99
2016,Virginia,51095,James City County,21284,19091,42737,2193.0,0.498022790556,0.446708940731,5.13
2016,Virginia,51097,King and Queen County,2059,1451,3615,608.0,0.569571230982,0.401383125864,16.82
2016,Virginia,51099,King George County,7338,4002,11967,3336.0,0.613186262221,0.334419654049,27.88
2016,Virginia,51101,King William County,5963,2752,9088,3211.0,0.656139964789,0.302816901408,35.33
2016,Virginia,51103,Lancaster County,3520,2862,6599,658.0,0.53341415366,0.433702076072,9.97
2016,Virginia,51105,Lee County,7542,1627,9353,5915.0,0.806372286967,0.173954880787,63.24
2016,Virginia,51107,Loudoun County,69633,99909,180265,30276.0,0.386281308074,0.554234044324,16.8
2016,Virginia,51109,Louisa County,10507,6208,17507,4299.0,0.600159936026,0.354601016736,24.56
2016,Virginia,51111,Lunenburg County,3206,2226,5577,980.0,0.574861036399,0.399139322216,17.57
2016,Virginia,51113,Madison County,4418,2202,6934,2216.0,0.637150274012,0.317565618691,31.96
2016,Virginia,51115,Mathews County,3515,1563,5292,1952.0,0.664210128496,0.295351473923,36.89
2016,Virginia,51117,Mecklenburg County,8283,6571,15177,1712.0,0.545760031627,0.432957765039,11.28
2016,Virginia,51119,Middlesex County,3668,2107,5994,1561.0,0.611945278612,0.351518184852,26.04
2016,Virginia,51121,Montgomery County,19455,20015,42695,560.0,0.455673966507,0.46879025647,1.31
2016,Virginia,51125,Nelson County,4150,3677,8247,473.0,0.503213289681,0.445859100279,5.74
2016,Virginia,51127,New Kent County,8117,3545,12163,4572.0,0.667351804653,0.291457699581,37.59
2016,Virginia,51131,Northampton County,2686,3255,6134,569.0,0.437887186175,0.530648842517,9.28
2016,Virginia,51133,Northumberland County,5089,2830,8176,2259.0,0.622431506849,0.346135029354,27.63
2016,Virginia,51135,Nottoway County,3712,2829,6717,883.0,0.552627661158,0.421170165252,13.15
2016,Virginia,51137,Orange County,10511,5955,17157,4556.0,0.612636241767,0.347088651862,26.55
2016,Virginia,51139,Page County,7824,2514,10663,5310.0,0.733752227328,0.235768545437,49.8
2016,Virginia,51141,Patrick County,6454,1768,8489,4686.0,0.760278006832,0.208269525268,55.2
2016,Virginia,51143,Pittsylvania County,21742,9195,31687,12547.0,0.686148893868,0.290182093603,39.6
2016,Virginia,51145,Powhatan County,11875,4057,16794,7818.0,0.707097773014,0.241574371799,46.55
2016,Virginia,51147,Prince Edward County,4099,4590,9113,491.0,0.449796993306,0.503676067157,5.39
2016,Virginia,51149,Prince George County,9157,6419,16140,2738.0,0.567348203222,0.39770755886,16.96
2016,Virginia,51153,Prince William County,54065,83093,144854,29028.0,0.373237880901,0.573632761263,20.04
2016,Virginia,51155,Pulaski County,10314,4170,15112,6144.0,0.682503970355,0.275939650609,40.66
2016,Virginia,51157,Rappahannock County,2532,1741,4444,791.0,0.569756975698,0.391764176418,17.8
2016,Virginia,51159,Richmond County,2213,1347,3651,866.0,0.606135305396,0.368940016434,23.72
2016,Virginia,51161,Roanoke County,30857,16787,50149,14070.0,0.615306386967,0.334742467447,28.06
2016,Virginia,51163,Rockbridge County,6671,3506,10685,3165.0,0.624333177351,0.32812353767,29.62
2016,Virginia,51165,Rockingham County,25269,9361,36536,15908.0,0.691619224874,0.256213050142,43.54
2016,Virginia,51167,Russell County,9516,2328,12195,7188.0,0.780319803198,0.190897908979,58.94
2016,Virginia,51169,Scott County,8242,1579,10055,6663.0,0.819691695674,0.157036300348,66.27
2016,Virginia,51171,Shenandoah County,14078,5269,20335,8809.0,0.692303909516,0.259109909024,43.32
2016,Virginia,51173,Smyth County,9747,2661,12825,7086.0,0.76,0.207485380117,55.25
2016,Virginia,51175,Southampton County,5035,3595,8872,1440.0,0.567515779982,0.405207394049,16.23
2016,Virginia,51177,Spotsylvania County,34619,24204,62083,10415.0,0.557624470467,0.389865180484,16.78
2016,Virginia,51179,Stafford County,33840,27879,65350,5961.0,0.517827084927,0.426610558531,9.12
2016,Virginia,51181,Surry County,1785,2069,3976,284.0,0.448943661972,0.5203722334,7.14
2016,Virginia,51183,Sussex County,2055,2874,5036,819.0,0.408061953932,0.570691024623,16.26
2016,Virginia,51185,Tazewell County,15160,2895,18495,12265.0,0.819680994863,0.156528791565,66.32
2016,Virginia,51187,Warren County,11762,5165,17791,6597.0,0.661120791411,0.290315327975,37.08
2016,Virginia,51191,Washington County,19309,5548,25715,13761.0,0.750884697647,0.215749562512,53.51
2016,Virginia,51193,Westmoreland County,4331,3723,8291,608.0,0.522373658184,0.449041128935,7.33
2016,Virginia,51195,Wise County,11983,2687,14991,9296.0,0.799346274431,0.17924087786,62.01
2016,Virginia,51197,Wythe County,10044,2765,13250,7279.0,0.758037735849,0.208679245283,54.94
2016,Virginia,51199,York County,18823,12989,34062,5834.0,0.552609946568,0.381334037931,17.13
2016,Virginia,51510,Alexandria city,13241,57147,74384,43906.0,0.178008711551,0.768270058077,59.03
2016,Virginia,51520,Bristol city,4884,1832,6966,3052.0,0.701119724376,0.262991673844,43.81
2016,Virginia,51530,Buena Vista city,1432,693,2395,739.0,0.597912317328,0.289352818372,30.86
2016,Virginia,51540,Charlottesville city,2951,17865,22211,14914.0,0.132862095358,0.80433118725,67.15
2016,Virginia,51550,Chesapeake city,53988,52554,111827,1434.0,0.482781439187,0.469958060218,1.28
2016,Virginia,51570,Colonial Heights city,5681,2367,8427,3314.0,0.674142636763,0.280882876468,39.33
2016,Virginia,51580,Covington city,1349,914,2369,435.0,0.56943858168,0.385816800338,18.36
2016,Virginia,51590,Danville city,7306,11051,18862,3745.0,0.387339624642,0.585886968508,19.85
2016,Virginia,51595,Emporia city,792,1531,2367,739.0,0.334600760456,0.646810308407,31.22
2016,Virginia,51600,Fairfax city,3695,7363,11854,3668.0,0.311709127721,0.621140543277,30.94
2016,Virginia,51610,Falls Church city,1323,5810,7667,4487.0,0.172557714882,0.757793139429,58.52
2016,Virginia,51620,Franklin city,1421,2516,4040,1095.0,0.351732673267,0.622772277228,27.1
2016,Virginia,51630,Fredericksburg city,3731,6690,11135,2959.0,0.335069600359,0.600808262236,26.57
2016,Virginia,51640,Galax city,1603,680,2363,923.0,0.678374947101,0.287769784173,39.06
2016,Virginia,51650,Hampton city,17802,41030,61489,23228.0,0.28951519784,0.667273821334,37.78
2016,Virginia,51660,Harrisonburg city,6232,10100,17693,3868.0,0.35222969536,0.570847227717,21.86
2016,Virginia,51670,Hopewell city,3885,4722,8968,837.0,0.433206958073,0.526538804639,9.33
2016,Virginia,51678,Lexington city,766,1514,2448,748.0,0.312908496732,0.618464052288,30.56
2016,Virginia,51680,Lynchburg city,17979,14787,35349,3192.0,0.508614105067,0.41831452092,9.03
2016,Virginia,51683,Manassas city,5934,8395,15210,2461.0,0.390138067061,0.551939513478,16.18
2016,Virginia,51685,Manassas Park city,1732,3218,5214,1486.0,0.332182585347,0.61718450326,28.5
2016,Virginia,51690,Martinsville city,2149,3531,5873,1382.0,0.365911799762,0.601225949259,23.53
2016,Virginia,51700,Newport News city,23650,40997,68432,17347.0,0.345598550386,0.599091068506,25.35
2016,Virginia,51710,Norfolk city,19875,51429,75172,31554.0,0.264393657213,0.684151013675,41.98
2016,Virginia,51720,Norton city,1021,383,1456,638.0,0.701236263736,0.263049450549,43.82
2016,Virginia,51730,Petersburg city,1448,12005,13717,10557.0,0.105562440767,0.875191368375,76.96
2016,Virginia,51735,Poquoson city,5089,1599,7114,3490.0,0.715350014057,0.224768062974,49.06
2016,Virginia,51740,Portsmouth city,12773,28462,43000,15689.0,0.297046511628,0.661906976744,36.49
2016,Virginia,51750,Radford city,2637,2923,6032,286.0,0.437168435013,0.484582228117,4.74
2016,Virginia,51760,Richmond city,14254,74640,94724,60386.0,0.150479287192,0.78797348085,63.75
2016,Virginia,51770,Roanoke city,16045,23403,41728,7358.0,0.384513995399,0.560846434049,17.63
2016,Virginia,51775,Salem city,7225,4212,12129,3013.0,0.595679775744,0.347266881029,24.84
2016,Virginia,51790,Staunton city,5129,5329,11144,200.0,0.460247666906,0.478194544149,1.79
2016,Virginia,51800,Suffolk city,17206,23012,41929,5806.0,0.410360371104,0.548832550264,13.85
2016,Virginia,51810,Virginia Beach city,84389,76744,171876,7645.0,0.490987688799,0.44650794759,4.45
2016,Virginia,51820,Waynesboro city,4798,3762,9114,1036.0,0.526442835199,0.412771560237,11.37
2016,Virginia,51830,Williamsburg city,1921,5199,7534,3278.0,0.254977435625,0.690071675073,43.51
2016,Virginia,51840,Winchester city,4786,5161,10574,375.0,0.452619633062,0.488083979573,3.55
2016,Washington,53001,Adams County,2740,1118,4081,1622.0,0.67140406763,0.273952462632,39.75
2016,Washington,53003,Asotin County,5712,3118,9684,2594.0,0.589838909542,0.321974390748,26.79
2016,Washington,53005,Benton County,45594,25173,76907,20421.0,0.592845904794,0.327317409339,26.55
2016,Washington,53007,Chelan County,15070,10770,27415,4300.0,0.549699069852,0.392850629218,15.68
2016,Washington,53009,Clallam County,15685,15154,32985,531.0,0.475519175383,0.459420948916,1.61
2016,Washington,53011,Clark County,90590,90697,195784,107.0,0.46270379602,0.463250316676,0.05
2016,Washington,53013,Columbia County,1491,523,2171,968.0,0.686780285583,0.240902809765,44.59
2016,Washington,53015,Cowlitz County,24066,17842,45485,6224.0,0.529097504672,0.392261185006,13.68
2016,Washington,53017,Douglas County,7208,3600,11467,3608.0,0.628586378303,0.313944362082,31.46
2016,Washington,53019,Ferry County,2178,1091,3560,1087.0,0.611797752809,0.306460674157,30.53
2016,Washington,53021,Franklin County,11358,7839,20584,3519.0,0.551787796347,0.380829770696,17.1
2016,Washington,53023,Garfield County,841,276,1232,565.0,0.68262987013,0.224025974026,45.86
